LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
32.4516,-88.56413,346.67,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,298.78,5.71,D,POINT (-88.56413 32.4516)
32.44771,-88.56203,338.65,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,299.1,3.94,D,POINT (-88.56203 32.44771)
32.44712,-88.56671,345.72,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,298.11,3.52,D,POINT (-88.56671 32.44712)
32.44653,-88.57138,332.33,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,296.08,3.52,D,POINT (-88.57138 32.44653)
32.45182,-88.55803,335.02,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,300.57,3.94,D,POINT (-88.55803 32.45182)
32.45123,-88.5627,341.63,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,299.45,3.94,D,POINT (-88.5627 32.45123)
32.45064,-88.56736,336.22,0.44,0.38,2025-06-22,1910,N,VIIRS,n,2.0NRT,297.6,3.52,D,POINT (-88.56736 32.45064)
32.31387,-90.136,339.65,0.4,0.37,2025-06-22,1910,N,VIIRS,n,2.0NRT,303.75,4.82,D,POINT (-90.136 32.31387)
31.35324,-96.17182,331.29,0.52,0.42,2025-06-22,1910,N,VIIRS,n,2.0NRT,300.54,4.5,D,POINT (-96.17182 31.35324)
32.51452,-90.09945,330.8,0.4,0.37,2025-06-22,1910,N,VIIRS,l,2.0NRT,305.47,4.61,D,POINT (-90.09945 32.51452)
33.17916,-84.84394,333.39,0.44,0.46,2025-06-22,1910,N,VIIRS,n,2.0NRT,293.84,11.35,D,POINT (-84.84394 33.17916)
32.56697,-90.0706,330.43,0.4,0.37,2025-06-22,1910,N,VIIRS,l,2.0NRT,305.39,5.18,D,POINT (-90.0706 32.56697)
32.58667,-90.06058,339.15,0.4,0.37,2025-06-22,1910,N,VIIRS,n,2.0NRT,301.16,4.31,D,POINT (-90.06058 32.58667)
32.31238,-92.77517,348.68,0.39,0.36,2025-06-22,1910,N,VIIRS,n,2.0NRT,301.32,15.37,D,POINT (-92.77517 32.31238)
32.31171,-92.7793,331.59,0.39,0.36,2025-06-22,1910,N,VIIRS,l,2.0NRT,298.99,2.54,D,POINT (-92.7793 32.31171)
32.31504,-92.78005,331.38,0.39,0.36,2025-06-22,1910,N,VIIRS,l,2.0NRT,297.75,2.54,D,POINT (-92.78005 32.31504)
33.19172,-87.605,332.22,0.48,0.4,2025-06-22,1910,N,VIIRS,l,2.0NRT,306.29,7.04,D,POINT (-87.605 33.19172)
33.22971,-87.50984,331.01,0.49,0.4,2025-06-22,1910,N,VIIRS,l,2.0NRT,301.31,2.29,D,POINT (-87.50984 33.22971)
33.23027,-87.51184,335.03,0.49,0.4,2025-06-22,1910,N,VIIRS,n,2.0NRT,300.79,3.52,D,POINT (-87.51184 33.23027)
33.44004,-88.57157,335.48,0.45,0.39,2025-06-22,1910,N,VIIRS,n,2.0NRT,300.95,4.88,D,POINT (-88.57157 33.44004)
34.27853,-86.19296,330.73,0.39,0.44,2025-06-22,1910,N,VIIRS,n,2.0NRT,300.24,2.85,D,POINT (-86.19296 34.27853)
31.70323,-102.19298,342.44,0.36,0.58,2025-06-22,1910,N,VIIRS,n,2.0NRT,295.92,1.46,D,POINT (-102.19298 31.70323)
34.28197,-88.77475,331.24,0.45,0.39,2025-06-22,1910,N,VIIRS,l,2.0NRT,304.62,3.64,D,POINT (-88.77475 34.28197)
37.96684,-90.0752,332.66,0.43,0.38,2025-06-22,1913,N,VIIRS,l,2.0NRT,304.0,2.64,D,POINT (-90.0752 37.96684)
37.37829,-94.10566,333.07,0.39,0.36,2025-06-22,1913,N,VIIRS,l,2.0NRT,306.38,3.81,D,POINT (-94.10566 37.37829)
37.37498,-94.10481,339.53,0.39,0.36,2025-06-22,1913,N,VIIRS,l,2.0NRT,310.65,10.72,D,POINT (-94.10481 37.37498)
37.36696,-94.11185,356.81,0.39,0.36,2025-06-22,1913,N,VIIRS,l,2.0NRT,311.95,17.85,D,POINT (-94.11185 37.36696)
37.36366,-94.11101,336.5,0.39,0.36,2025-06-22,1913,N,VIIRS,l,2.0NRT,306.89,17.85,D,POINT (-94.11101 37.36366)
36.88536,-89.33812,345.85,0.45,0.39,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.51,13.56,D,POINT (-89.33812 36.88536)
37.26844,-86.98463,332.23,0.57,0.43,2025-06-22,1913,N,VIIRS,l,2.0NRT,303.1,7.57,D,POINT (-86.98463 37.26844)
36.72682,-91.77427,340.85,0.39,0.36,2025-06-22,1913,N,VIIRS,n,2.0NRT,302.26,2.56,D,POINT (-91.77427 36.72682)
36.80991,-89.34692,341.18,0.45,0.39,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.7,4.57,D,POINT (-89.34692 36.80991)
32.12384,-104.3019,350.27,0.47,0.64,2025-06-22,1913,N,VIIRS,n,2.0NRT,299.93,6.16,D,POINT (-104.3019 32.12384)
37.76279,-89.27609,331.31,0.46,0.39,2025-06-22,1913,N,VIIRS,l,2.0NRT,302.25,2.1,D,POINT (-89.27609 37.76279)
37.47264,-89.71989,344.3,0.44,0.39,2025-06-22,1913,N,VIIRS,n,2.0NRT,302.29,25.33,D,POINT (-89.71989 37.47264)
37.47097,-89.71649,345.28,0.44,0.38,2025-06-22,1913,N,VIIRS,n,2.0NRT,304.43,5.29,D,POINT (-89.71649 37.47097)
32.14013,-101.65923,341.09,0.33,0.55,2025-06-22,1913,N,VIIRS,n,2.0NRT,293.68,1.83,D,POINT (-101.65923 32.14013)
32.1435,-101.65942,367.0,0.33,0.55,2025-06-22,1913,N,VIIRS,h,2.0NRT,296.21,7.24,D,POINT (-101.65942 32.1435)
35.17185,-81.41533,333.47,0.36,0.58,2025-06-22,1913,N,VIIRS,n,2.0NRT,296.55,2.04,D,POINT (-81.41533 35.17185)
32.31371,-102.06986,340.17,0.35,0.56,2025-06-22,1913,N,VIIRS,n,2.0NRT,296.69,2.49,D,POINT (-102.06986 32.31371)
34.80413,-88.3219,331.94,0.47,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,304.36,3.47,D,POINT (-88.3219 34.80413)
34.54989,-90.6481,330.78,0.4,0.37,2025-06-22,1913,N,VIIRS,l,2.0NRT,304.75,3.58,D,POINT (-90.6481 34.54989)
34.60928,-90.81548,348.58,0.39,0.37,2025-06-22,1913,N,VIIRS,n,2.0NRT,312.15,22.94,D,POINT (-90.81548 34.60928)
34.60867,-90.81978,340.93,0.39,0.37,2025-06-22,1913,N,VIIRS,n,2.0NRT,303.44,5.34,D,POINT (-90.81978 34.60867)
34.61263,-90.81616,350.42,0.39,0.37,2025-06-22,1913,N,VIIRS,n,2.0NRT,304.93,22.94,D,POINT (-90.81616 34.61263)
34.61203,-90.82047,338.43,0.39,0.37,2025-06-22,1913,N,VIIRS,n,2.0NRT,303.96,5.34,D,POINT (-90.82047 34.61203)
36.11854,-89.74128,339.2,0.43,0.38,2025-06-22,1913,N,VIIRS,n,2.0NRT,306.45,9.43,D,POINT (-89.74128 36.11854)
36.24634,-88.61243,330.71,0.47,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,304.29,2.71,D,POINT (-88.61243 36.24634)
35.76812,-91.20943,345.95,0.39,0.36,2025-06-22,1913,N,VIIRS,n,2.0NRT,308.18,17.44,D,POINT (-91.20943 35.76812)
36.88597,-89.33306,334.8,0.45,0.39,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.81,7.77,D,POINT (-89.33306 36.88597)
35.93531,-89.71439,342.26,0.43,0.38,2025-06-22,1913,N,VIIRS,n,2.0NRT,306.94,5.52,D,POINT (-89.71439 35.93531)
35.89127,-89.77875,336.9,0.43,0.38,2025-06-22,1913,N,VIIRS,n,2.0NRT,306.77,6.33,D,POINT (-89.77875 35.89127)
35.53292,-91.23867,347.24,0.39,0.36,2025-06-22,1913,N,VIIRS,n,2.0NRT,304.87,28.5,D,POINT (-91.23867 35.53292)
35.52896,-91.24229,348.86,0.39,0.36,2025-06-22,1913,N,VIIRS,n,2.0NRT,306.97,32.79,D,POINT (-91.24229 35.52896)
34.27962,-98.1301,337.86,0.38,0.43,2025-06-22,1913,N,VIIRS,n,2.0NRT,300.88,3.34,D,POINT (-98.1301 34.27962)
35.64888,-89.93242,334.93,0.42,0.38,2025-06-22,1913,N,VIIRS,l,2.0NRT,305.97,4.79,D,POINT (-89.93242 35.64888)
35.24544,-92.73278,341.81,0.38,0.36,2025-06-22,1913,N,VIIRS,n,2.0NRT,302.53,6.86,D,POINT (-92.73278 35.24544)
35.60847,-89.94353,332.37,0.42,0.38,2025-06-22,1913,N,VIIRS,l,2.0NRT,306.42,4.64,D,POINT (-89.94353 35.60847)
35.61006,-89.94548,335.44,0.42,0.38,2025-06-22,1913,N,VIIRS,l,2.0NRT,306.45,4.31,D,POINT (-89.94548 35.61006)
36.00009,-83.19245,332.58,0.59,0.53,2025-06-22,1913,N,VIIRS,n,2.0NRT,297.96,4.6,D,POINT (-83.19245 36.00009)
39.97525,-86.83817,341.57,0.42,0.45,2025-06-22,1913,N,VIIRS,n,2.0NRT,300.5,2.81,D,POINT (-86.83817 39.97525)
39.22955,-87.43627,332.16,0.38,0.43,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.38,1.41,D,POINT (-87.43627 39.22955)
39.48018,-84.37549,330.07,0.55,0.51,2025-06-22,1913,N,VIIRS,l,2.0NRT,304.37,2.34,D,POINT (-84.37549 39.48018)
37.47274,-97.57769,331.95,0.48,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.41,3.2,D,POINT (-97.57769 37.47274)
36.80572,-89.3513,340.91,0.45,0.39,2025-06-22,1913,N,VIIRS,n,2.0NRT,308.73,8.28,D,POINT (-89.3513 36.80572)
36.80634,-89.34625,341.11,0.45,0.39,2025-06-22,1913,N,VIIRS,n,2.0NRT,307.69,8.28,D,POINT (-89.34625 36.80634)
37.46705,-97.58729,345.47,0.48,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,303.43,8.74,D,POINT (-97.58729 37.46705)
37.46912,-97.57658,336.65,0.48,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.36,17.52,D,POINT (-97.57658 37.46912)
37.46446,-97.58083,346.45,0.48,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,303.62,17.52,D,POINT (-97.58083 37.46446)
37.46083,-97.57972,339.16,0.48,0.4,2025-06-22,1913,N,VIIRS,n,2.0NRT,301.75,7.29,D,POINT (-97.57972 37.46083)
39.08541,-82.33228,334.64,0.35,0.57,2025-06-22,1913,N,VIIRS,n,2.0NRT,297.95,3.0,D,POINT (-82.33228 39.08541)
42.2986,-83.15438,333.69,0.34,0.56,2025-06-22,1915,N,VIIRS,n,2.0NRT,301.57,1.7,D,POINT (-83.15438 42.2986)
41.45222,-81.6781,338.1,0.4,0.6,2025-06-22,1915,N,VIIRS,n,2.0NRT,303.74,5.3,D,POINT (-81.6781 41.45222)
40.83088,-89.85091,336.85,0.47,0.4,2025-06-22,1915,N,VIIRS,n,2.0NRT,298.36,5.45,D,POINT (-89.85091 40.83088)
40.69224,-91.23093,339.13,0.42,0.38,2025-06-22,1915,N,VIIRS,n,2.0NRT,305.92,5.72,D,POINT (-91.23093 40.69224)
41.36622,-84.92088,336.99,0.54,0.51,2025-06-22,1915,N,VIIRS,n,2.0NRT,304.02,7.14,D,POINT (-84.92088 41.36622)
41.46879,-83.3642,331.16,0.33,0.55,2025-06-22,1915,N,VIIRS,l,2.0NRT,301.68,2.74,D,POINT (-83.3642 41.46879)
41.1813,-87.85712,343.29,0.38,0.44,2025-06-22,1915,N,VIIRS,n,2.0NRT,307.6,4.38,D,POINT (-87.85712 41.1813)
41.6283,-87.14155,335.7,0.42,0.45,2025-06-22,1915,N,VIIRS,l,2.0NRT,308.6,6.18,D,POINT (-87.14155 41.6283)
41.63295,-87.13711,339.48,0.42,0.45,2025-06-22,1915,N,VIIRS,n,2.0NRT,308.36,5.15,D,POINT (-87.13711 41.63295)
41.6376,-87.13264,336.73,0.42,0.45,2025-06-22,1915,N,VIIRS,l,2.0NRT,307.24,9.03,D,POINT (-87.13264 41.6376)
41.6367,-87.14285,336.74,0.42,0.45,2025-06-22,1915,N,VIIRS,l,2.0NRT,308.14,5.15,D,POINT (-87.14285 41.6367)
41.61992,-87.32993,346.91,0.41,0.45,2025-06-22,1915,N,VIIRS,n,2.0NRT,306.5,6.47,D,POINT (-87.32993 41.61992)
41.64181,-87.13326,340.08,0.42,0.45,2025-06-22,1915,N,VIIRS,n,2.0NRT,307.06,6.37,D,POINT (-87.13326 41.64181)
41.64135,-87.13837,348.86,0.42,0.45,2025-06-22,1915,N,VIIRS,n,2.0NRT,308.15,17.35,D,POINT (-87.13837 41.64135)
41.54827,-92.18762,330.3,0.41,0.37,2025-06-22,1915,N,VIIRS,l,2.0NRT,304.37,1.5,D,POINT (-92.18762 41.54827)
42.29895,-83.15385,333.36,0.34,0.56,2025-06-22,1915,N,VIIRS,n,2.0NRT,301.54,2.16,D,POINT (-83.15385 42.29895)
41.67725,-90.05317,335.45,0.47,0.4,2025-06-22,1915,N,VIIRS,n,2.0NRT,302.07,3.95,D,POINT (-90.05317 41.67725)
41.48124,-90.83195,336.33,0.44,0.39,2025-06-22,1915,N,VIIRS,n,2.0NRT,303.3,4.31,D,POINT (-90.83195 41.48124)
41.68441,-87.42252,338.56,0.41,0.45,2025-06-22,1915,N,VIIRS,n,2.0NRT,307.81,8.49,D,POINT (-87.42252 41.68441)
41.68071,-87.41691,338.81,0.41,0.45,2025-06-22,1915,N,VIIRS,l,2.0NRT,310.15,8.49,D,POINT (-87.41691 41.68071)
47.35664,-101.83848,331.43,0.48,0.4,2025-06-22,1917,N,VIIRS,n,2.0NRT,292.47,2.05,D,POINT (-101.83848 47.35664)
47.35309,-101.83691,332.27,0.48,0.4,2025-06-22,1917,N,VIIRS,n,2.0NRT,292.01,2.05,D,POINT (-101.83691 47.35309)
64.17556,-147.87395,356.68,0.74,0.76,2025-06-22,1921,N,VIIRS,l,2.0NRT,288.54,21.28,D,POINT (-147.87395 64.17556)
64.17078,-147.80304,356.95,0.74,0.76,2025-06-22,1921,N,VIIRS,l,2.0NRT,288.08,13.23,D,POINT (-147.80304 64.17078)
64.16626,-147.79002,343.22,0.74,0.76,2025-06-22,1921,N,VIIRS,n,2.0NRT,285.49,13.23,D,POINT (-147.79002 64.16626)
64.17283,-147.78072,332.06,0.73,0.76,2025-06-22,1921,N,VIIRS,n,2.0NRT,286.22,13.23,D,POINT (-147.78072 64.17283)
64.21709,-147.72398,333.06,0.73,0.76,2025-06-22,1921,N,VIIRS,n,2.0NRT,286.1,5.33,D,POINT (-147.72398 64.21709)
64.95908,-145.95695,343.44,0.62,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,290.43,8.99,D,POINT (-145.95695 64.95908)
64.03603,-142.72765,335.55,0.62,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,291.49,13.59,D,POINT (-142.72765 64.03603)
64.02744,-142.74219,367.0,0.62,0.72,2025-06-22,1921,N,VIIRS,h,2.0NRT,292.45,13.45,D,POINT (-142.74219 64.02744)
64.03167,-142.73503,367.0,0.62,0.71,2025-06-22,1921,N,VIIRS,h,2.0NRT,293.15,13.45,D,POINT (-142.73503 64.03167)
64.02287,-142.73074,330.42,0.62,0.72,2025-06-22,1921,N,VIIRS,n,2.0NRT,296.95,12.79,D,POINT (-142.73074 64.02287)
64.02715,-142.72354,346.87,0.62,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,298.52,12.79,D,POINT (-142.72354 64.02715)
64.03157,-142.71605,367.0,0.62,0.71,2025-06-22,1921,N,VIIRS,h,2.0NRT,300.22,30.86,D,POINT (-142.71605 64.03157)
64.17776,-142.58569,331.84,0.61,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.98,6.9,D,POINT (-142.58569 64.17776)
64.18201,-142.57831,331.72,0.61,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,291.75,7.61,D,POINT (-142.57831 64.18201)
64.17423,-142.55338,352.33,0.61,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,293.97,12.64,D,POINT (-142.55338 64.17423)
64.19055,-142.50577,331.04,0.6,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,291.63,7.37,D,POINT (-142.50577 64.19055)
64.02272,-142.7379,341.98,0.62,0.72,2025-06-22,1921,N,VIIRS,n,2.0NRT,292.86,11.62,D,POINT (-142.7379 64.02272)
64.03561,-142.71582,338.81,0.62,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,294.81,27.79,D,POINT (-142.71582 64.03561)
64.02686,-142.7308,367.0,0.62,0.72,2025-06-22,1921,N,VIIRS,h,2.0NRT,297.28,27.95,D,POINT (-142.7308 64.02686)
64.03118,-142.72342,367.0,0.62,0.71,2025-06-22,1921,N,VIIRS,h,2.0NRT,302.21,27.95,D,POINT (-142.72342 64.03118)
63.26031,-143.13199,341.71,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.44,7.99,D,POINT (-143.13199 63.26031)
63.25506,-143.10175,345.06,0.69,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,290.44,16.11,D,POINT (-143.10175 63.25506)
63.25583,-143.1236,334.76,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,291.88,11.9,D,POINT (-143.1236 63.25583)
63.25445,-143.10637,344.59,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.95,8.61,D,POINT (-143.10637 63.25445)
63.23367,-143.12108,346.51,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.52,16.22,D,POINT (-143.12108 63.23367)
63.2388,-143.11267,356.38,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,294.48,16.22,D,POINT (-143.11267 63.2388)
63.24261,-143.10637,342.27,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,291.96,25.63,D,POINT (-143.10637 63.24261)
63.22852,-143.11008,344.19,0.7,0.75,2025-06-22,1921,N,VIIRS,n,2.0NRT,288.68,18.02,D,POINT (-143.11008 63.22852)
63.23326,-143.10226,367.0,0.7,0.75,2025-06-22,1921,N,VIIRS,h,2.0NRT,291.83,18.02,D,POINT (-143.10226 63.23326)
63.23724,-143.09575,367.0,0.7,0.75,2025-06-22,1921,N,VIIRS,h,2.0NRT,292.01,31.75,D,POINT (-143.09575 63.23724)
63.44883,-141.92357,356.32,0.65,0.73,2025-06-22,1921,N,VIIRS,l,2.0NRT,288.55,19.03,D,POINT (-141.92357 63.44883)
63.44882,-141.90434,342.13,0.65,0.73,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.3,8.21,D,POINT (-141.90434 63.44882)
63.45229,-141.91011,347.46,0.65,0.73,2025-06-22,1921,N,VIIRS,n,2.0NRT,288.22,15.94,D,POINT (-141.91011 63.45229)
63.45192,-141.8914,346.6,0.65,0.73,2025-06-22,1921,N,VIIRS,n,2.0NRT,290.93,9.14,D,POINT (-141.8914 63.45192)
63.45029,-141.85558,330.45,0.64,0.72,2025-06-22,1921,N,VIIRS,n,2.0NRT,292.15,9.02,D,POINT (-141.85558 63.45029)
63.39748,-141.83057,344.07,0.65,0.73,2025-06-22,1921,N,VIIRS,n,2.0NRT,287.18,26.98,D,POINT (-141.83057 63.39748)
63.402,-141.82283,367.0,0.65,0.73,2025-06-22,1921,N,VIIRS,h,2.0NRT,296.25,56.94,D,POINT (-141.82283 63.402)
63.39924,-141.82285,355.0,0.65,0.73,2025-06-22,1921,N,VIIRS,n,2.0NRT,294.31,46.52,D,POINT (-141.82285 63.39924)
63.40368,-141.81512,344.82,0.65,0.73,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.06,44.2,D,POINT (-141.81512 63.40368)
63.36044,-141.41722,355.62,0.64,0.72,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.8,84.92,D,POINT (-141.41722 63.36044)
63.36907,-141.40215,367.0,0.64,0.72,2025-06-22,1921,N,VIIRS,h,2.0NRT,299.11,155.43,D,POINT (-141.40215 63.36907)
63.35572,-141.40616,343.4,0.64,0.72,2025-06-22,1921,N,VIIRS,n,2.0NRT,290.56,84.92,D,POINT (-141.40616 63.35572)
63.35935,-141.39983,367.0,0.64,0.72,2025-06-22,1921,N,VIIRS,h,2.0NRT,325.41,155.43,D,POINT (-141.39983 63.35935)
63.36311,-141.39323,367.0,0.64,0.72,2025-06-22,1921,N,VIIRS,h,2.0NRT,301.65,155.43,D,POINT (-141.39323 63.36311)
64.23769,-147.95114,355.13,0.73,0.76,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.22,14.12,D,POINT (-147.95114 64.23769)
64.9606,-145.96123,340.54,0.62,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,289.84,7.37,D,POINT (-145.96123 64.9606)
63.90891,-144.6026,332.77,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,288.33,10.31,D,POINT (-144.6026 63.90891)
63.85842,-144.56664,347.61,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,286.25,9.04,D,POINT (-144.56664 63.85842)
63.8638,-144.55811,336.73,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,288.15,9.04,D,POINT (-144.55811 63.8638)
63.86176,-144.56233,355.13,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,291.0,19.5,D,POINT (-144.56233 63.86176)
63.88044,-144.41594,333.72,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,293.12,18.96,D,POINT (-144.41594 63.88044)
63.86791,-144.39731,335.92,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,293.15,11.22,D,POINT (-144.39731 63.86791)
63.87827,-144.38069,330.67,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,292.26,17.89,D,POINT (-144.38069 63.87827)
63.78279,-144.35889,343.83,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,285.49,16.6,D,POINT (-144.35889 63.78279)
63.78207,-144.3407,331.31,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,287.35,8.21,D,POINT (-144.3407 63.78207)
63.78409,-144.35515,340.08,0.68,0.74,2025-06-22,1921,N,VIIRS,n,2.0NRT,285.52,8.27,D,POINT (-144.35515 63.78409)
64.17886,-142.58003,345.58,0.61,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,292.61,7.8,D,POINT (-142.58003 64.17886)
64.17541,-142.56682,343.36,0.61,0.71,2025-06-22,1921,N,VIIRS,n,2.0NRT,290.31,7.8,D,POINT (-142.56682 64.17541)
64.2422,-147.95404,347.41,0.73,0.76,2025-06-22,1921,N,VIIRS,n,2.0NRT,288.92,8.63,D,POINT (-147.95404 64.2422)
64.18112,-147.92441,331.51,0.74,0.76,2025-06-22,1921,N,VIIRS,n,2.0NRT,285.95,14.57,D,POINT (-147.92441 64.18112)
65.55061,-150.14766,335.43,0.66,0.73,2025-06-22,1923,N,VIIRS,n,2.0NRT,284.88,4.19,D,POINT (-150.14766 65.55061)
64.05701,-149.25681,356.86,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.18,47.96,D,POINT (-149.25681 64.05701)
64.05205,-149.26352,355.16,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,292.56,47.96,D,POINT (-149.26352 64.05205)
64.08409,-149.23979,336.94,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.84,9.44,D,POINT (-149.23979 64.08409)
64.05033,-149.28539,350.3,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,285.43,34.34,D,POINT (-149.28539 64.05033)
64.088,-149.25407,333.58,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.94,7.45,D,POINT (-149.25407 64.088)
64.05378,-149.30032,337.08,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,285.63,9.55,D,POINT (-149.30032 64.05378)
64.04742,-149.30891,330.17,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,285.45,9.55,D,POINT (-149.30891 64.04742)
64.04128,-149.31723,345.33,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.15,10.16,D,POINT (-149.31723 64.04128)
64.03545,-149.32504,335.23,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.86,10.16,D,POINT (-149.32504 64.03545)
64.0274,-149.3555,334.15,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.6,13.06,D,POINT (-149.3555 64.0274)
64.124,-149.26396,335.84,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.33,7.35,D,POINT (-149.26396 64.124)
64.11784,-149.27235,341.39,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,288.24,7.35,D,POINT (-149.27235 64.11784)
64.03983,-149.37794,336.91,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.49,5.94,D,POINT (-149.37794 64.03983)
64.14595,-149.25369,346.21,0.77,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,288.8,17.53,D,POINT (-149.25369 64.14595)
64.07729,-149.36653,338.27,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.46,9.75,D,POINT (-149.36653 64.07729)
64.08079,-149.38139,335.55,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.87,9.55,D,POINT (-149.38139 64.08079)
64.08152,-149.24638,333.16,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.3,11.64,D,POINT (-149.24638 64.08152)
64.05087,-149.30673,333.22,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,285.66,10.6,D,POINT (-149.30673 64.05087)
64.04463,-149.31502,348.15,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.49,10.6,D,POINT (-149.31502 64.04463)
64.03861,-149.32303,330.12,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.34,14.72,D,POINT (-149.32303 64.03861)
64.11773,-149.25648,367.0,0.78,0.78,2025-06-22,1923,N,VIIRS,h,2.0NRT,291.18,27.34,D,POINT (-149.25648 64.11773)
64.03397,-149.36823,343.34,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.69,13.03,D,POINT (-149.36823 64.03397)
64.04311,-149.37561,336.93,0.79,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.66,18.87,D,POINT (-149.37561 64.04311)
64.14357,-149.26086,341.27,0.77,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.98,8.34,D,POINT (-149.26086 64.14357)
64.08078,-149.36444,334.04,0.78,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.12,7.54,D,POINT (-149.36444 64.08078)
64.18301,-149.40303,336.37,0.77,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,287.56,9.65,D,POINT (-149.40303 64.18301)
64.19302,-149.35696,340.65,0.77,0.77,2025-06-22,1923,N,VIIRS,n,2.0NRT,288.43,11.96,D,POINT (-149.35696 64.19302)
64.18198,-149.37169,334.08,0.77,0.78,2025-06-22,1923,N,VIIRS,n,2.0NRT,286.84,7.57,D,POINT (-149.37169 64.18198)
